3-1-01-030,0,681000,BT   N-242 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-244 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21574790,BT ,244,09/11/2021,09/11/2021,BT ,244,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-244 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-246 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21712768,BT ,246,09/11/2021,09/11/2021,BT ,246,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-246 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,457632,0,BT   N-247 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21560255,BT ,247,09/11/2021,09/11/2021,BT ,247,,0,457632,0,0,0,0,0,0,0,457632,S
3-1-01-030,0,457632,BT   N-247 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-248 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21726883,BT ,248,09/11/2021,09/11/2021,BT ,248,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-248 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,653760,0,BT   N-249 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21540624,BT ,249,09/11/2021,09/11/2021,BT ,249,,0,653760,0,0,0,0,0,0,0,653760,S
3-1-01-030,0,653760,BT   N-249 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,654000,0,BT   N-250 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21182978,BT ,250,09/11/2021,09/11/2021,BT ,250,,0,654000,0,0,0,0,0,0,0,654000,S
3-1-01-030,0,654000,BT   N-250 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,653760,0,BT   N-251 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21651374,BT ,251,09/11/2021,09/11/2021,BT ,251,,0,653760,0,0,0,0,0,0,0,653760,S
3-1-01-030,0,653760,BT   N-251 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-252 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21527316,BT ,252,09/11/2021,09/11/2021,BT ,252,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-252 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-253 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21553071,BT ,253,09/11/2021,09/11/2021,BT ,253,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-253 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-254 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21717955,BT ,254,09/11/2021,09/11/2021,BT ,254,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-254 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,408600,0,BT   N-255 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21604123,BT ,255,09/11/2021,09/11/2021,BT ,255,,0,408600,0,0,0,0,0,0,0,408600,S
3-1-01-030,0,408600,BT   N-255 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-257 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21527580,BT ,257,09/11/2021,09/11/2021,BT ,257,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-257 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-258 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21527395,BT ,258,09/11/2021,09/11/2021,BT ,258,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-258 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-259 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21516632,BT ,259,09/11/2021,09/11/2021,BT ,259,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-259 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-262 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,23934284,BT ,262,09/11/2021,09/11/2021,BT ,262,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-262 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,653760,0,BT   N-263 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21670827,BT ,263,09/11/2021,09/11/2021,BT ,263,,0,653760,0,0,0,0,0,0,0,653760,S
3-1-01-030,0,653760,BT   N-263 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,667380,0,BT   N-265 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21564929,BT ,265,09/11/2021,09/11/2021,BT ,265,,0,667380,0,0,0,0,0,0,0,667380,S
3-1-01-030,0,667380,BT   N-265 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-266 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21485260,BT ,266,09/11/2021,09/11/2021,BT ,266,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-266 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-269 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21691157,BT ,269,09/11/2021,09/11/2021,BT ,269,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-269 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,442650,0,BT   N-270 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,23083161,BT ,270,09/11/2021,09/11/2021,BT ,270,,0,442650,0,0,0,0,0,0,0,442650,S
3-1-01-030,0,442650,BT   N-270 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,653760,0,BT   N-271 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21489716,BT ,271,09/11/2021,09/11/2021,BT ,271,,0,653760,0,0,0,0,0,0,0,653760,S
3-1-01-030,0,653760,BT   N-271 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-274 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21513713,BT ,274,09/11/2021,09/11/2021,BT ,274,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-274 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-277 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21662128,BT ,277,09/11/2021,09/11/2021,BT ,277,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-277 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,09/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,836166,0,BT   N-278 VDE COLEGIO CAMPANARIO AYSEN 2021,2,1,0,,,,,,0,,0,,,0,21688369,BT ,278,26/11/2021,26/11/2021,BT ,278,,0,836166,0,0,0,0,0,0,0,836166,S
3-1-01-030,0,836166,BT   N-278 VDE COLEGIO CAMPANARIO AYSEN 2021,2,0,1,,,,,,0,V-E-2198,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,663000,0,BT   N-279 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21637226,BT ,279,26/11/2021,26/11/2021,BT ,279,,0,663000,0,0,0,0,0,0,0,663000,S
3-1-01-030,0,663000,BT   N-279 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,636480,0,BT   N-280 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21520865,BT ,280,26/11/2021,26/11/2021,BT ,280,,0,636480,0,0,0,0,0,0,0,636480,S
3-1-01-030,0,636480,BT   N-280 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,663000,0,BT   N-281 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21527878,BT ,281,26/11/2021,26/11/2021,BT ,281,,0,663000,0,0,0,0,0,0,0,663000,S
3-1-01-030,0,663000,BT   N-281 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,673000,0,BT   N-282 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21670026,BT ,282,26/11/2021,26/11/2021,BT ,282,,0,673000,0,0,0,0,0,0,0,673000,S
3-1-01-030,0,673000,BT   N-282 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,636750,0,BT   N-283 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21417945,BT ,283,26/11/2021,26/11/2021,BT ,283,,0,636750,0,0,0,0,0,0,0,636750,S
3-1-01-030,0,636750,BT   N-283 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,663000,0,BT   N-284 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21703539,BT ,284,26/11/2021,26/11/2021,BT ,284,,0,663000,0,0,0,0,0,0,0,663000,S
3-1-01-030,0,663000,BT   N-284 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,636480,0,BT   N-285 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21182957,BT ,285,26/11/2021,26/11/2021,BT ,285,,0,636480,0,0,0,0,0,0,0,636480,S
3-1-01-030,0,636480,BT   N-285 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,663000,0,BT   N-286 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21654253,BT ,286,26/11/2021,26/11/2021,BT ,286,,0,663000,0,0,0,0,0,0,0,663000,S
3-1-01-030,0,663000,BT   N-286 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,669218,0,BT   N-287 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21588759,BT ,287,26/11/2021,26/11/2021,BT ,287,,0,669218,0,0,0,0,0,0,0,669218,S
3-1-01-030,0,669218,BT   N-287 VDE COLEGIO LA CRUZ FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2200,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-288 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21527101,BT ,288,26/11/2021,26/11/2021,BT ,288,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-288 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-289 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21510249,BT ,289,26/11/2021,26/11/2021,BT ,289,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-289 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,26/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-290 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,23417017,BT ,290,28/11/2021,28/11/2021,BT ,290,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-290 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-291 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21527670,BT ,291,28/11/2021,28/11/2021,BT ,291,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-291 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-293 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21705469,BT ,293,28/11/2021,28/11/2021,BT ,293,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-293 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-294 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21527893,BT ,294,28/11/2021,28/11/2021,BT ,294,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-294 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-295 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21514153,BT ,295,28/11/2021,28/11/2021,BT ,295,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-295 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,664000,0,BT   N-296 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21499614,BT ,296,28/11/2021,28/11/2021,BT ,296,,0,664000,0,0,0,0,0,0,0,664000,S
3-1-01-030,0,664000,BT   N-296 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-297 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21539010,BT ,297,28/11/2021,28/11/2021,BT ,297,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-297 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-298 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21674616,BT ,298,28/11/2021,28/11/2021,BT ,298,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-298 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,408600,0,BT   N-300 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21504197,BT ,300,28/11/2021,28/11/2021,BT ,300,,0,408600,0,0,0,0,0,0,0,408600,S
3-1-01-030,0,408600,BT   N-300 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-301 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21538999,BT ,301,28/11/2021,28/11/2021,BT ,301,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-301 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,653760,0,BT   N-302 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21669097,BT ,302,28/11/2021,28/11/2021,BT ,302,,0,653760,0,0,0,0,0,0,0,653760,S
3-1-01-030,0,653760,BT   N-302 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-303 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21632406,BT ,303,28/11/2021,28/11/2021,BT ,303,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-303 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,653760,0,BT   N-304 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21182847,BT ,304,28/11/2021,28/11/2021,BT ,304,,0,653760,0,0,0,0,0,0,0,653760,S
3-1-01-030,0,653760,BT   N-304 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-306 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21656023,BT ,306,28/11/2021,28/11/2021,BT ,306,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-306 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-307 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21182757,BT ,307,28/11/2021,28/11/2021,BT ,307,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-307 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,653760,0,BT   N-308 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21587917,BT ,308,28/11/2021,28/11/2021,BT ,308,,0,653760,0,0,0,0,0,0,0,653760,S
3-1-01-030,0,653760,BT   N-308 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-309 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21590098,BT ,309,28/11/2021,28/11/2021,BT ,309,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-309 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,660570,0,BT   N-310 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21182548,BT ,310,28/11/2021,28/11/2021,BT ,310,,0,660570,0,0,0,0,0,0,0,660570,S
3-1-01-030,0,660570,BT   N-310 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-311 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21555723,BT ,311,28/11/2021,28/11/2021,BT ,311,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-311 VDE COLEGIO CUMBRES FEMENINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2212,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,681000,0,BT   N-312 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21594091,BT ,312,28/11/2021,28/11/2021,BT ,312,,0,681000,0,0,0,0,0,0,0,681000,S
3-1-01-030,0,681000,BT   N-312 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
1-1-02-016,653760,0,BT   N-313 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,1,0,,,,,,0,,0,,,0,21546858,BT ,313,28/11/2021,28/11/2021,BT ,313,,0,653760,0,0,0,0,0,0,0,653760,S
3-1-01-030,0,653760,BT   N-313 CUMBRES MASCULINO FULL SAN PEDRO 2021,2,0,1,,,,,,0,V-E-2213,1,E2-02-03,,0,,,0,28/11/2021,,,0,,0,0,0,0,0,0,0,0,0,0,S
